,title,description,originallink,link,pubData
0,"부상 혹은 이적 협상?...<b>황의조</b>, 보르도 훈련 불참했다","<b>황의조</b>가 보르도 훈련에 불참한 가운데, 부상과 이적 협상이 원인으로 추정되고 있다. 보르도 소식을 전하는 &apos;보르도 포에버&apos;에 따르면, <b>황의조</b>는 현지 시각으로 17일 오전 훈련에 불참했다. 매체는 이에 대해 구단에 질문을... ",http://www.fourfourtwo.co.kr/news/articleView.html?idxno=18132,https://sports.news.naver.com/news.nhn?oid=411&aid=0000013880,"Thu, 18 Aug 2022 08:21:00 +0900"
1,보르도 ‘<b>황의조</b> 헐값 이적 없다’…잔류도 검토,프랑스 2부리그로 강등된 지롱댕 드 보르도는 제값을 받아야만 <b>황의조</b>(30) 이적을 허용할 생각이다. 리그1... <b>황의조</b>가 흥미를 보이지 않는 오퍼도 있다”며 전했다. ‘지롱댕포스’는 “보르도는 자체적으로 설정한... ,http://mksports.co.kr/view/2022/729361/,https://sports.news.naver.com/news.nhn?oid=410&aid=0000888575,"Thu, 18 Aug 2022 08:12:00 +0900"
2,풀리지 않는 이적료 문제…<b>황의조</b> 거취 두 달째 안갯속,기사내용 요약 EPL 울버햄튼·노팅엄 이적설…몸값 견해차 좁혀야 새 둥지를 찾는 축구 국가대표 공격수 <b>황의조</b>(30·보르도) 거취가 여전히 안갯속이다. <b>황의조</b>는 소속팀 지롱댕 보르도가 지난 시즌 최하위로 강등돼 새... ,http://www.newsis.com/view/?id=NISX20220817_0001981649&cID=10523&pID=10500,https://sports.news.naver.com/news.nhn?oid=003&aid=0011369126,"Thu, 18 Aug 2022 06:50:00 +0900"
3,"[IS 피플] &quot;우선 순위는 EPL&quot; <b>황의조</b>, 새 팀 찾기가 우선이다","한국 남자 축구대표팀 공격수 <b>황의조</b>(30·지롱댕 보르도)는 잉글랜드 프리미어리그(EPL) 입성만을 원한다. 여러 클럽이 영입 경쟁에 참여했다는 소문이 무성한 가운데, <b>황의조</b>의 새 소속팀에 관심이 쏠리고 있다. 프랑스... ",https://isplus.com/2022/08/18/sports/football/20220818063005526.html,https://sports.news.naver.com/news.nhn?oid=241&aid=0003225462,"Thu, 18 Aug 2022 06:30:00 +0900"
4,"“<b>황의조</b>, 올림피아코스행 거절 놀랄 일 아냐…유럽에서 더 증명해야”","<b>황의조</b>(30, 보르도)의 프리미어리그 직행은 이뤄질 수 있을까. 프랑스 매체 ‘레퀴프’는 17일 “노팅엄 포레스트가 <b>황의조</b>를 영입한 뒤 그리스팀 올림피아코스에 임대를 보내는 시나리오를 보르도에 제의했지만... ",http://www.osen.co.kr/article/G1111921441,https://sports.news.naver.com/news.nhn?oid=109&aid=0004680383,"Thu, 18 Aug 2022 06:03:00 +0900"
5,"&apos;<b>황의조</b>, 좋은 선수지만 EPL 검증 필요&apos;…올림피아코스 임대는 거부",보르도를 떠나는 것이 유력한 <b>황의조</b>의 이적 협상이 길어지고 있다. 프랑스 매체 레퀴프는 17일(한국시간) &apos;<b>황의조</b>는 노팅엄 포레스트가 자신을 영입한 후 올림피아코스로 임대보내는 것에 대해 흥미가 없다&apos;고 전했다.... ,http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202208180028305299&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news,https://sports.news.naver.com/news.nhn?oid=117&aid=0003636686,"Thu, 18 Aug 2022 05:12:00 +0900"
6,"&quot;꾸준한 <b>황의조</b>, 스트라이커 필요한 울브스&quot;...&apos;TWO 황&apos; 뭉칠까",<b>황의조</b>가 영국 현지에서 꾸준히 주목받고 있다. 영국 &apos;버밍엄 메일&apos;은 18일(한국시간) &quot;울버햄튼은 보르도 스트라이커 <b>황의조</b>를 추적하고 있는 것으로 알려졌다. 그는 지난 2019년 감바 오사카를 떠나 보르도에 합류한 다음... ,http://www.interfootball.co.kr/news/articleView.html?idxno=579747,https://sports.news.naver.com/news.nhn?oid=413&aid=0000144807,"Thu, 18 Aug 2022 04:31:00 +0900"
7,"‘째깍째깍’ EPL만 바라보는 <b>황의조</b>, 빠른 이적 절실",러브콜이 쏟아졌지만 <b>황의조</b>(30·보르도)는 잉글랜드 프리미어리그(EPL)만 바라보고 있다. 17일(한국시각) 프랑스 매체 레퀴프는 &quot;<b>황의조</b> 이적 문제가 여전히 해결되지 않고 있다&quot;고 보도했다. 재정난 속에 2부리그로... ,https://www.dailian.co.kr/news/view/1143655/?sc=Naver,https://sports.news.naver.com/news.nhn?oid=119&aid=0002631125,"Wed, 17 Aug 2022 23:27:00 +0900"
8,‘경유의 수’는 없다 …‘EPL 직행’ 원하는 <b>황의조</b>,국가대표 골잡이 <b>황의조</b>(30·보르도·사진)가 경유가 아닌 직행을 원한다. 비행기 탑승권이 아닌 이적 얘기다. 올여름 프랑스를 떠나고 싶은 <b>황의조</b>가 그리스 임대를 거절하면서 거취 문제가 안갯속에 빠졌다. 프랑스일간... ,https://www.khan.co.kr/sports/football/article/202208172222025,https://sports.news.naver.com/news.nhn?oid=032&aid=0003167240,"Wed, 17 Aug 2022 22:23:00 +0900"
9,"“임영웅, 믿었더니…” 수익 ‘어마어마’ 난리난 이곳","쿠팡플레이는 축구선수 손흥민, 이강인, <b>황의조</b> 등의 소속팀 경기를 생중계 중이다. 지난 7월 토트넘과 K리그 올스타 경기는 UV(순 이용자수)가 184만명을 기록한 것으로 알려졌다. 웨이브도 지난 10일부터 14일까지 열린... ",http://news.heraldcorp.com/view.php?ud=20220817000855,https://n.news.naver.com/mnews/article/016/0002029705?sid=105,"Wed, 17 Aug 2022 20:52:00 +0900"
10,남은 시간은 2주…<b>황의조</b>의 운명은,AP 연합 <b>황의조</b>(보르도)가 새 팀 찾기에 애를 먹고 있다. <b>황의조</b>의 소속팀 지롱댕 보르도는 ‘2021~2022 프랑스 프로축구 리그1(1부리그)’에서 6승 13무 19패(승점 31점)로 최하위에 머물면서 강등됐다. 재정난까지 겹쳐 3부... ,http://www.kukinews.com/newsView/kuk202208170152,http://www.kukinews.com/newsView/kuk202208170152,"Wed, 17 Aug 2022 16:00:00 +0900"
11,‘경유’ 대신 ‘직행’…그리스 임대 거부한 <b>황의조</b>,국가대표 골잡이 <b>황의조</b>(30·보르도)가 경유가 아닌 직행을 원한다. 비행기 탑승권이 아닌 이적 얘기다. 올 여름 프랑스를 떠나고 싶은 <b>황의조</b>가 그리스 임대를 거절하면서 거취 문제가 안갯속에 빠졌다. 프랑스일간... ,http://sports.khan.co.kr/news/sk_index.html?art_id=202208171447003&sec_id=520401&pt=nv,https://sports.news.naver.com/news.nhn?oid=144&aid=0000831477,"Wed, 17 Aug 2022 14:48:00 +0900"
12,<b>황의조</b> EPL행 쉽지 않네… 노팅엄은 올림피아코스 임대 요구,<b>황의조</b>의 잉글랜드 프리미어리그(EPL) 진출이 좀처럼 쉽지 않다. 프랑스 &apos;레퀴프&apos;는 17일(한국시간) &quot;울버햄턴원더러스 이후 노팅엄포레스트가 <b>황의조</b> 영입에 나섰다. 노팅엄은 <b>황의조</b>를 올림피아코스로 임대보낼... ,http://www.footballist.co.kr/news/articleView.html?idxno=154259,https://sports.news.naver.com/news.nhn?oid=436&aid=0000062167,"Wed, 17 Aug 2022 14:21:00 +0900"
13,[정영재 전문기자의 레전드를 찾아서(42)] 86 멕시코 월드컵 이끈 김정남 감독,스트라이커 <b>황의조</b> 선수도 있습니다. 황 선수에 대해 어떻게 평가하시는지요? “<b>황의조</b> 선수는 신장과 헤딩 슈팅 능력이 좋아요. 문전에서 득점력도 뛰어납니다. 지난 6월 브라질 대표팀과의 평가전에서 골 넣는 장면은... ,http://jmagazine.joins.com/monthly/view/336400,http://jmagazine.joins.com/monthly/view/336400,"Wed, 17 Aug 2022 13:44:00 +0900"
14,<b>황의조</b> 간절한 佛브레스트 3차 오퍼…이적료 67%↑,프랑스프로축구 리그1 브레스투아(브레스트)가 <b>황의조</b>(30·지롱댕 드 보르도)를 매우 적극적으로 원한다. 10일 만에 이적료 제안 규모를 ⅔ 늘렸다. 프랑스 신문 ‘르디스 스포르’는 17일 “브레스트는 <b>황의조</b>를... ,http://mksports.co.kr/view/2022/727083/,https://sports.news.naver.com/news.nhn?oid=410&aid=0000888362,"Wed, 17 Aug 2022 13:30:00 +0900"
15,"PL 뛰고 싶다니깐?...<b>황의조</b>, 노팅엄의 임대 제안에 &apos;떨떠름&apos;",프리미어리그 이적이 가까워 보였던 FC 지롱댕 드 보르도의 공격수 <b>황의조</b>의 이적이 난항을 겪고 있다. 프랑스 매체 레퀴프는 17일(한국시간) &quot;프리미어리그의 노팅엄 포레스트는 <b>황의조</b> 영입에 가까워 보였으나... ,https://www.xportsnews.com/article/1618649,https://sports.news.naver.com/news.nhn?oid=311&aid=0001489495,"Wed, 17 Aug 2022 13:26:00 +0900"
16,"&apos;38경기 36골&apos; 마요르카, &apos;처진 공격수&apos; 이강인에게 원하는 건 &apos;골+도움&apos; [이...","한국엔 손흥민, 황희찬, <b>황의조</b> 등 상대 수비 뒷공간을 허물고 득점을 터뜨릴 선수가 많다. 이강인의 장기인 패스가 빛을 발할 수 있다. 대표팀 주전 자릴 꿰차는 건 어렵지만 조커로는 제 역할을 해낼 수 있다.",http://www.spochoo.com/news/articleView.html?idxno=102904,https://sports.news.naver.com/news.nhn?oid=529&aid=0000063756,"Wed, 17 Aug 2022 13:19:00 +0900"
17,EPL 원하는 <b>황의조</b>…佛 매체 &quot;결말이 보이지 않는다&quot;,"<b>황의조</b>(30, 지롱댕 보르도)의 이적이 난항을 겪고 있다. 프랑스 레퀴프는 17일(한국시간) &quot;<b>황의조</b>의 이적 문제가 결말이 보이지 않는다&quot;고 전했다. <b>황의조</b>는 보르도의 2부 강등과 함께 이적을 추진해왔다. 러브콜이... ",https://www.nocutnews.co.kr/news/5803102,https://sports.news.naver.com/news.nhn?oid=079&aid=0003675556,"Wed, 17 Aug 2022 13:06:00 +0900"
18,"프랑스 언론들 &quot;<b>황의조</b>, 그리스 진출 원치 않아&quot;",id=N1006863066 프랑스 프로축구 보르도에서 이적을 추진 중인 국가대표팀 공격수 <b>황의조</b>가 그리스 진출은 원치 않고 있다고 현지 매체들이 보도했습니다. 프랑스 언론들은 최근 잉글랜드 프리미어리그 노팅엄이 <b>황의조</b>를... ,https://news.sbs.co.kr/news/endPage.do?news_id=N1006863066&plink=ORI&cooper=NAVER,https://sports.news.naver.com/news.nhn?oid=055&aid=0000993408,"Wed, 17 Aug 2022 12:43:00 +0900"
19,시간은 계속 흐르는데…<b>황의조</b>의 험난한 &apos;새 팀 찾기&apos;,"울버햄프턴·노팅엄 관심 속 EPL 입성할까…이적료·임대 조건이 걸림돌 소문은 무성하지만, 국가대표 공격수 <b>황의조</b>(30·보르도)의 거취는 안갯속이다. 프랑스 매체 레퀴프는 17일(한국시간) &quot;<b>황의조</b>의 이적설이... ",https://www.yna.co.kr/view/AKR20220817084600007?input=1195m,https://sports.news.naver.com/news.nhn?oid=001&aid=0013380225,"Wed, 17 Aug 2022 12:02:00 +0900"
20,"<b>황의조</b>와 연결됐던 발렌시아, &apos;베테랑 공격수&apos; 카바니와 접촉",지롱댕보르도의 <b>황의조</b>와 이적설이 나오기도 했다. 그러나 카바니와 협상을 먼저 시작했다. 카바니의 발렌시아 이적은 고메스의 페네르바체 이적이 확정돼야 가능할 전망이다. 발렌시아는 페네르바체와 이적료 협상을... ,http://www.footballist.co.kr/news/articleView.html?idxno=154224,https://sports.news.naver.com/news.nhn?oid=436&aid=0000062158,"Wed, 17 Aug 2022 11:23:00 +0900"
21,"손흥민 득점왕, 부정적 평가 잇따라...&quot;한마디 하고 싶다&quot;","한편, 오는 20일 ‘황소’ 황희찬의 소속팀이자 <b>황의조</b>의 영입에 열을 올리고 있는 울버햄튼과의 경기 일정을 앞둔 손흥민은 시즌 첫 골 사냥에 나선다. 경기중계는 유료채널인 스포티비온과 스포티비나우를 통해서만... ",https://www.thedrive.co.kr/news/newsview.php?ncode=1065574740363451,https://www.thedrive.co.kr/news/newsview.php?ncode=1065574740363451,"Wed, 17 Aug 2022 10:04:00 +0900"
22,월드컵이 코앞인데…떠나야하는 <b>황의조</b> 그러나 상황은 답답,있는 <b>황의조</b>(30‧보르도)의 이적 과정이 순탄하지 않다. 여름 이적 시장 초반만 해도 많은 구단들의 관심을 받았지만 이제 몇 없는 선택지를 두고 저울질 해야하는 상황이다. 프랑스 매체 레퀴프는 17일(한국시간) &quot;<b>황의조</b>... ,https://www.news1.kr/articles/4774946,https://sports.news.naver.com/news.nhn?oid=421&aid=0006281293,"Wed, 17 Aug 2022 09:03:00 +0900"
23,"‘무조건 EPL 간다’ <b>황의조</b>, 노팅엄 입단 후 올림피아코스 임대제의 거절","<b>황의조</b>(30, 보르도)는 프리미어리그 입성을 최우선 과제로 두고 있다. 프랑스 매체 ‘레퀴프’는 “노팅엄 포레스트가 <b>황의조</b>를 영입한 뒤 그리스팀 올림피아코스에 임대를 보내는 시나리오를 보르도에 제의했지만... ",http://www.osen.co.kr/article/G1111920641,https://sports.news.naver.com/news.nhn?oid=109&aid=0004679603,"Wed, 17 Aug 2022 08:38:00 +0900"
24,"&apos;내 목표는 EPL!&apos;...<b>황의조</b>, &apos;황인범 소속&apos; 올림피아코스 갈 생각 없다",<b>황의조</b>와 황인범이 같은 팀에서 뛸 확률은 적어 보인다. 프랑스 &apos;레퀴프&apos;는 17일(한국시간) &quot;노팅엄 포레스트는 <b>황의조</b> 영입을 추진 중이다. 노팅엄은 <b>황의조</b>를 영입한 뒤 올림피아코스로 임대를 보낼 생각이다. 노팅엄... ,http://www.interfootball.co.kr/news/articleView.html?idxno=579641,https://sports.news.naver.com/news.nhn?oid=413&aid=0000144760,"Wed, 17 Aug 2022 08:26:00 +0900"
25,[엔터비즈] 스포츠 독점 중계→임영웅 콘서트..국내 OTT 찾은 돌파구,"손흥민의 토트넘을 포함해 해외에 진출한 국내 축구 스타 김민재(페네르바체→SSC 나폴리), 이강인(레알 마요르카), <b>황의조</b>(지롱댕 드 보르도)의 경기를 생중계했다. 또 지난 7월 13일 열린 잉글랜드 프리미어리그... ",http://sports.chosun.com/news/ntype.htm?id=202208180100118390007218&servicedate=20220817,https://n.news.naver.com/mnews/article/076/0003905504?sid=106,"Wed, 17 Aug 2022 07:28:00 +0900"
26,"&apos;먹거리 경쟁 치열&apos; OTT 업계, 엔터•스포츠에 눈 돌리다","쿠팡 플레이는 손흥민, 이강인, <b>황의조</b> 등의 소속팀 경기를 생중계하고 2025년까지 K리그 뉴미디어‧온라인 독점 중계권을 확보했다. 특히 지난 7월 토트넘과 K리그 올스타 경기는 UV가 184만명을 기록하는 등 이미 큰... ",http://www.sporbiz.co.kr/news/articleView.html?idxno=628723,http://www.sporbiz.co.kr/news/articleView.html?idxno=628723,"Wed, 17 Aug 2022 05:52:00 +0900"
27,2022 카타르 월드컵 미리 보는 관전포인트 &lt;3&gt; 벤투호 승선할 태극전사는,- 손흥민·<b>황의조</b> 등 공격진 구성 - 중원 황인범·정우영 조합 유력 - 센터백 김민재·김영권 붙박이 - 좌우... 원톱 스트라이커는 <b>황의조</b>(보르도)와 조규성(김천)이 번갈아 맡을 가능성이 높다. <b>황의조</b>는 지난 6월 A매치... ,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0600&key=20220817.22015003103,https://sports.news.naver.com/news.nhn?oid=658&aid=0000017572,"Wed, 17 Aug 2022 03:02:00 +0900"
28,"<b>황의조</b>, 올림피아코스 임대 거절 &quot;그리스는 관심 없다&quot;",<b>황의조</b>(30)의 입장은 단호하다. 노팅엄 포레스트의 계획이 틀어졌다. 프랑스 매체 &apos;레퀴프&apos;는 17일(한국시간) &quot;<b>황의조</b> 영입에 가장 근접한 팀 중 하나가 노팅엄 포레스트다. 노팅엄은 <b>황의조</b>를 영입한 후 같은 구단주가 운영... ,https://www.spotvnews.co.kr/news/articleView.html?idxno=543210,https://sports.news.naver.com/news.nhn?oid=477&aid=0000376613,"Wed, 17 Aug 2022 02:33:00 +0900"
29,"보르도 소식통 &quot;<b>황의조</b>, 여전히 거취 고민 중&quot;",<b>황의조</b>는 여전히 거취에 대한 고민을 하고 있는 것으로 보인다. 보르로 소식통인 &apos;웹 지롱댕&apos;은 16일(이하 한국시간) &quot;<b>황의조</b>의 거취는 빨리 해결되어야 한다. 하지만 선수 측은 브레스트의 제안에도 불구하고 여전히... ,http://www.interfootball.co.kr/news/articleView.html?idxno=579631,https://sports.news.naver.com/news.nhn?oid=413&aid=0000144748,"Wed, 17 Aug 2022 01:52:00 +0900"
30,"이적료 올리고, 감독이 직접 원해도...<b>황의조</b>는 &apos;EPL&apos;만 원한다",하지만 <b>황의조</b>는 잉글리시 프리미어리그(EPL) 진출만을 원하고 있다. <b>황의조</b>의 거취가 주목을 받고 있다. 성남과 감바 오사카를 거친 <b>황의조</b>는 2018 자카르타-팔렘방 아시안게임을 통해 대표팀의 &apos;원톱&apos;으로 자리매김했다.... ,http://www.fourfourtwo.co.kr/news/articleView.html?idxno=18045,https://sports.news.naver.com/news.nhn?oid=411&aid=0000013810,"Tue, 16 Aug 2022 21:01:00 +0900"
31,인기 폭발에 치솟는 몸값…&quot;<b>황의조</b>는 여전히 고민 중&quot;,그 사이 <b>황의조</b>(30)의 몸값은 조금씩 올라간다. 프랑스 매체 &apos;웹지롱댕&apos;은 16일(한국시간) &quot;<b>황의조</b>는 고민하고 있다. 아직 스타드 브레스투아의 제안을 받아들이지 않았다&quot;며 &quot;브레스투아가 처음 제시한 350만 유로(약 40억... ,https://www.spotvnews.co.kr/news/articleView.html?idxno=543199,https://sports.news.naver.com/news.nhn?oid=477&aid=0000376606,"Tue, 16 Aug 2022 21:01:00 +0900"
32,"고소영, 효민과 이렇게나 친했나?..화려한 미모 대결","화려한 의상과 미모로 시선을 끌고 있는 두 사람이다. 효민은 지난 2009년 티아라로 데뷔했으며, 최근 열애설이 불거졌던 축구선수 <b>황의조</b>와 결별 소식을 전한 바 있다. /seon@osen.co.kr [사진]효민 SNS",http://www.osen.co.kr/article/G1111920379,https://n.news.naver.com/mnews/article/109/0004679345?sid=106,"Tue, 16 Aug 2022 18:20:00 +0900"
33,"‘9개 팀‘이 러브콜...<b>황의조</b>, 향후 거취는",기자 | <b>황의조</b>(30·지롱댕 드 보르도)가 여러 팀의 제안을 받고 거취를 고민 중이라고 한다. 2부리그로 강등된 브로도에 잔류할 가능성은 없는 것으로 보인다. 16일 프랑스 현지 매체 ‘지롱댕 포에버’는 <b>황의조</b>가... ,https://www.etoday.co.kr/news/view/2164079,https://www.etoday.co.kr/news/view/2164079,"Tue, 16 Aug 2022 17:32:00 +0900"
34,"&apos;유로파&apos; 낭트 회장의 아쉬움 &quot;<b>황의조</b>, 오고 싶지 않대&quot;","FC 낭트의 발데마 키타 회장이 <b>황의조</b> 영입을 실패한 것에 아쉬움을 드러냈다. <b>황의조</b>는 올여름 여러 클럽들과 연결됐다. 특히 리그앙 팀들의 관심이 뜨거웠다. 앞서 프랑스 &apos;RMC 스포츠&apos;의 로익 탄지는 &quot;낭트, 트루아... ",http://www.interfootball.co.kr/news/articleView.html?idxno=579584,https://sports.news.naver.com/news.nhn?oid=413&aid=0000144723,"Tue, 16 Aug 2022 17:11:00 +0900"
35,&quot;손흥민 수비 좀 해!&quot;...다음 경기일정 골로 비난 여론 잠재우나,오는 20일 ‘황소’ 황희찬의 소속팀이자 <b>황의조</b>의 영입에 열을 올리고 있는 울버햄튼과의 경기일정을 앞두고 있는 손흥민은 시즌 첫 골 사냥에 나선다.경기중계는 유료채널인 스포티비온과 스포티비나우를 통해서만... ,https://www.thedrive.co.kr/news/newsview.php?ncode=1065592135123551,https://www.thedrive.co.kr/news/newsview.php?ncode=1065592135123551,"Tue, 16 Aug 2022 14:52:00 +0900"
36,"잉글랜드 원하는 <b>황의조</b>, 미련 뚝뚝 낭트 &quot;외국 나가고 싶어 하더라&quot;",<b>황의조</b>에게 이적 제안을 했던 낭트가 거절에도 못내 아쉬움이 남는 모양이다. <b>황의조</b>에게 접촉했지만 영입에 실패한 낭트는 &quot;해외 클럽을 원하더라&quot;라고 씁쓸해했다. <b>황의조</b>는 올 여름 새 팀을 알아보고 있다. 현 소속팀... ,https://www.besteleven.com/news/articleView.html?idxno=211035,https://sports.news.naver.com/news.nhn?oid=343&aid=0000115049,"Tue, 16 Aug 2022 14:33:00 +0900"
37,새 공격수 이적설에도…&quot;<b>황의조</b>가 영입될 가능성이 크다&quot;,하지만 현지에서는 <b>황의조</b> 영입을 더 낙관적으로 봤다. 울버햄튼 관련 소식을 다루는 &apos;몰리뉴 뉴스&apos;는... <b>황의조</b>에 집중하는 게 낫다는 판단이다. 매체는 &quot;뎀벨레가 울버햄튼에 오는 것은 거의 불가능하다. 아마도... ,http://www.fourfourtwo.co.kr/news/articleView.html?idxno=18017,https://sports.news.naver.com/news.nhn?oid=411&aid=0000013791,"Tue, 16 Aug 2022 14:01:00 +0900"
38,<b>황의조</b> 영입 놓고 4개 나라 9팀 경쟁,"<b>황의조</b>(30·지롱댕 드 보르도)가 여러 팀의 제안 속에 거취를 고민하고 있다. 프랑스 2부리그로 강등된... 팀이 <b>황의조</b>와 계약을 추진하고 있다. 유럽축구연맹(UEFA) 리그랭킹은 잉글랜드 1위, 프랑스 5위, 포르투갈... ",http://mksports.co.kr/view/2022/722842/,https://sports.news.naver.com/news.nhn?oid=410&aid=0000888127,"Tue, 16 Aug 2022 13:55:00 +0900"
39,<b>황의조</b> 원하는 브레스투아… 보르도에 이적료 상향 제안,<b>황의조</b>(지롱 댕 보르도) 영입을 위해 보르도가 원하는 액수에 충족하는 이적료를 제시한 것으로 알려졌다. 프랑스 매체 웹지롱댕은 지난 15일(이하 한국시각) 현지 소식통을 인용해 &quot;브레스투아가 <b>황의조</b>를 영입하기... ,http://moneys.mt.co.kr/news/mwView.php?no=2022081610560945381,https://sports.news.naver.com/news.nhn?oid=417&aid=0000843108,"Tue, 16 Aug 2022 13:22:00 +0900"
40,&quot;리옹 ST? 울브스 올 가능성 낮아...<b>황의조</b>가 더 높아 보인다&quot;,<b>황의조</b>를 원했던 것으로 알려진 울버햄튼은 다른 스트라이커를 눈독들이고 있다. 프랑스 &apos;풋 메르카토&apos;는... 뎀벨레 이전에 <b>황의조</b>가 있었다. <b>황의조</b>는 보르도에서 지난 2시즌간 리그앙 두 자릿수 득점을 기록했다.... ,http://www.interfootball.co.kr/news/articleView.html?idxno=579539,https://sports.news.naver.com/news.nhn?oid=413&aid=0000144709,"Tue, 16 Aug 2022 12:46:00 +0900"
41,"<b>황의조</b> 원하는 리그앙 브레스트, 이적료 500만유로로 상향 제안",아직 새 팀을 정하지 못한 <b>황의조</b>(30·보르도)를 향한 복수 구단의 관심이 계속되고 있다. 프랑스 프로축구 리그앙의 스타드 브레스트가 <b>황의조</b>를 데려가기 위해 대폭 늘어난 금액의 이적료를 제시했다. <b>황의조</b> 자신이... ,https://www.news1.kr/articles/4773803,https://sports.news.naver.com/news.nhn?oid=421&aid=0006279372,"Tue, 16 Aug 2022 10:29:00 +0900"
42,&quot;5개의 필레 스테이크가 있으면 다른 것을 주문하지 않는다. 칩을 주문하지&quot;....,최근 <b>황의조</b>가 거론되긴 했지만 아직 계약으로 이어지지 않고 있다. 스트라이커 영입 움직임이 지지부진한 상황이다. 그러자 디 애슬레틱이 칼을 뽑았다. 이 매체는 16일(한국시간) &quot;지금 울버햄튼은 스트라이커가... ,http://www.maniareport.com/view.php?ud=202208160955432774fed20d304_19,https://sports.news.naver.com/news.nhn?oid=425&aid=0000131659,"Tue, 16 Aug 2022 10:01:00 +0900"
43,"<b>황의조</b> 원하는 브레스트, 이적료 67억 수정 제안",보르도의 공격수 <b>황의조</b> 영입을 위한 경쟁이 이어지고 있다. 프랑스 르10스포르트는 15일(한국시간) &apos;<b>황의조</b> 영입을 위해 보르도에 이적료로 300만유로(약 40억원)를 처음 제안했던 브레스트는 350만유로(약 47억원)를... ,http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202208160148693303&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news,https://sports.news.naver.com/news.nhn?oid=117&aid=0003635983,"Tue, 16 Aug 2022 01:49:00 +0900"
44,"&apos;<b>황의조</b> 결별&apos; 효민, 화장실 셀카는 못참지…30대의 러블리[TEN★]",한편 2009년 티아라 멤버로 데뷔한 효민은 지난 1월 축구선수 <b>황의조</b>와 열애설에 휘말렸다. 보도 당시 양측은 묵묵부답으로 일관했지만 2개월 뒤 헤어진 사이라고 밝힌 바 있다.,https://tenasia.hankyung.com/topic/article/2022081533514,https://n.news.naver.com/mnews/article/312/0000564071?sid=106,"Mon, 15 Aug 2022 20:56:00 +0900"
45,월드컵 석 달 남았는데 고민 깊어지는 유럽파,"<b>황의조</b>·김민재 등 새 팀 이적 이동준·이동경 등 벤치 신세 베스트11 윤곽은 얼추 나왔지만 아직도 변수가... 일단 주전 선수 중에는 김민재(나폴리)와 <b>황의조</b>(지롱댕 드 보르도), 황인범(올림피아코스)처럼 올 시즌... ",http://news.mk.co.kr/newsRead.php?no=720112&year=2022,https://sports.news.naver.com/news.nhn?oid=009&aid=0005004544,"Mon, 15 Aug 2022 17:13:00 +0900"
46,"&apos;EPL 이적설&apos; <b>황의조</b>, 프랑스 남을까…브레스트 2차 제안",한번 <b>황의조</b>(지롱댕보르도) 영입에 도전하고 있다. 15일(한국시간) 프랑스 스포츠 매체 &apos;르 10 스포르트&apos;는 &quot;브레스트가 <b>황의조</b> 영입을 위해 두 번째 제안을 건넸다&quot;고 보도했다. <b>황의조</b>는 올여름 이적이 유력시된다.... ,http://www.footballist.co.kr/news/articleView.html?idxno=154145,https://sports.news.naver.com/news.nhn?oid=436&aid=0000062090,"Mon, 15 Aug 2022 11:53:00 +0900"
47,"&apos;노팅엄 이적설&apos; <b>황의조</b> 佛에 남을까, 브레스투아 이적료 66억 두 번째 제안",브레스투아가 <b>황의조</b>(30·보르도) 영입을 위해 두 번째 제안을 했다. 지난 14일(이하 한국시각) 프랑스 스포츠 전문지 &apos;le10sport&apos;는 일간지 &apos;르 텔레그램(Le Telegramme)&apos;의 기사를 인용해 &apos;브레스투아가 <b>황의조</b> 영입을 위해... ,http://sports.chosun.com/news/ntype.htm?id=202208150100102490006319&servicedate=20220815,https://sports.news.naver.com/news.nhn?oid=076&aid=0003904785,"Mon, 15 Aug 2022 00:01:00 +0900"
48,"노팅엄 메디컬은 언제? <b>황의조</b>, 2주 만에 2부리그 교체 출전",<b>황의조</b>(30)가 프랑스 리그2(2부) 경기에 약 2주 만에 출전했다. 보르도는 14일(한국시간) 프랑스 보르도의... 지난달 31일 발랑시엔과의 리그2 개막전에 교체로 들어가 약 18분을 소화했던 <b>황의조</b>는 약 2주 만에 다시... ,http://www.stnsports.co.kr/news/articleView.html?idxno=153425,https://sports.news.naver.com/news.nhn?oid=450&aid=0000086742,"Sun, 14 Aug 2022 20:33:00 +0900"
49,"&apos;이적설&apos; <b>황의조</b>, 프랑스 리그 2부 경기 교체 출전",사진=연합뉴스 축구 국가대표 공격수 <b>황의조</b>(30·보르도)가 프랑스 리그2(2부) 경기에 교체 출전했다. <b>황의조</b>는 14일(한국시간) 프랑스 보르도의 마트뮈트 아틀랑티크에서 열린 니오르와의 2022-2023 리그2 3라운드 홈... ,https://www.jeonmae.co.kr/news/articleView.html?idxno=908699,https://www.jeonmae.co.kr/news/articleView.html?idxno=908699,"Sun, 14 Aug 2022 17:32:00 +0900"
